Telemetry_UID,State,District,Tahsil,Block,Village,Latitude,Longitude,Date & Time,Battery (V),Water Temperature (°C),Water Level (m),Barometric Pressure (mH2O),DWLR Depth(m),Well Depth(m)
CGWKOL0166,Madhya Pradesh,Agarmalwa,Susner,Susner,Soyat(Deep),24.1472,76.1603,21-06-2024 00:00,3.59,27.03,-8.01,961.26,-11.9,-26.9
CGWKOL0166,Madhya Pradesh,Agarmalwa,Susner,Susner,Soyat(Deep),24.1472,76.1603,21-06-2024 06:00,3.59,27.1,-8.01,961.48,-11.9,-26.9
CGWKOL0166,Madhya Pradesh,Agarmalwa,Susner,Susner,Soyat(Deep),24.1472,76.1603,21-06-2024 12:00,3.59,27.01,-8.02,964.14,-11.9,-26.9
CGWKOL0166,Madhya Pradesh,Agarmalwa,Susner,Susner,Soyat(Deep),24.1472,76.1603,21-06-2024 18:00,3.59,27.03,-8.01,960.48,-11.9,-26.9
CGWKOL0166,Madhya Pradesh,Agarmalwa,Susner,Susner,Soyat(Deep),24.1472,76.1603,22-06-2024 00:00,3.59,27.03,-8.01,961.94,-11.9,-26.9
CGWKOL0166,Madhya Pradesh,Agarmalwa,Susner,Susner,Soyat(Deep),24.1472,76.1603,22-06-2024 06:00,3.59,27.03,-8.01,960.84,-11.9,-26.9
CGWKOL0166,Madhya Pradesh,Agarmalwa,Susner,Susner,Soyat(Deep),24.1472,76.1603,22-06-2024 12:00,3.59,27.03,-8.01,961.66,-11.9,-26.9
CGWKOL0166,Madhya Pradesh,Agarmalwa,Susner,Susner,Soyat(Deep),24.1472,76.1603,22-06-2024 18:00,3.59,27.05,-8.02,958.29,-11.9,-26.9
CGWKOL0166,Madhya Pradesh,Agarmalwa,Susner,Susner,Soyat(Deep),24.1472,76.1603,23-06-2024 00:00,3.59,27.03,-8.02,962.27,-11.9,-26.9
CGWKOL0166,Madhya Pradesh,Agarmalwa,Susner,Susner,Soyat(Deep),24.1472,76.1603,23-06-2024 06:00,3.59,27.03,-8.02,961.35,-11.9,-26.9
CGWKOL0166,Madhya Pradesh,Agarmalwa,Susner,Susner,Soyat(Deep),24.1472,76.1603,23-06-2024 12:00,3.59,27.07,-8.02,962,-11.9,-26.9
CGWKOL0166,Madhya Pradesh,Agarmalwa,Susner,Susner,Soyat(Deep),24.1472,76.1603,23-06-2024 18:00,3.59,27.05,-8.02,957.36,-11.9,-26.9
CGWKOL0166,Madhya Pradesh,Agarmalwa,Susner,Susner,Soyat(Deep),24.1472,76.1603,24-06-2024 00:00,3.59,27.03,-8.02,961.09,-11.9,-26.9
CGWKOL0166,Madhya Pradesh,Agarmalwa,Susner,Susner,Soyat(Deep),24.1472,76.1603,24-06-2024 06:00,3.59,27.05,-8.02,960.53,-11.9,-26.9
CGWKOL0166,Madhya Pradesh,Agarmalwa,Susner,Susner,Soyat(Deep),24.1472,76.1603,24-06-2024 12:00,3.59,27.05,-8.03,960.14,-11.9,-26.9
CGWKOL0166,Madhya Pradesh,Agarmalwa,Susner,Susner,Soyat(Deep),24.1472,76.1603,24-06-2024 18:00,3.59,27.07,-8.03,956.69,-11.9,-26.9
CGWKOL0166,Madhya Pradesh,Agarmalwa,Susner,Susner,Soyat(Deep),24.1472,76.1603,25-06-2024 00:00,3.59,27.05,-8.02,959.96,-11.9,-26.9
CGWKOL0166,Madhya Pradesh,Agarmalwa,Susner,Susner,Soyat(Deep),24.1472,76.1603,25-06-2024 06:00,3.59,27.03,-8.03,959.02,-11.9,-26.9
CGWKOL0166,Madhya Pradesh,Agarmalwa,Susner,Susner,Soyat(Deep),24.1472,76.1603,25-06-2024 12:00,3.59,27.1,-8.02,959.56,-11.9,-26.9
CGWKOL0166,Madhya Pradesh,Agarmalwa,Susner,Susner,Soyat(Deep),24.1472,76.1603,25-06-2024 18:00,3.59,27.12,-8.01,957.43,-11.9,-26.9
CGWKOL0166,Madhya Pradesh,Agarmalwa,Susner,Susner,Soyat(Deep),24.1472,76.1603,26-06-2024 00:00,3.59,27.05,-8.02,959.82,-11.9,-26.9
CGWKOL0166,Madhya Pradesh,Agarmalwa,Susner,Susner,Soyat(Deep),24.1472,76.1603,26-06-2024 06:00,3.59,27.1,-8.02,959.13,-11.9,-26.9
CGWKOL0166,Madhya Pradesh,Agarmalwa,Susner,Susner,Soyat(Deep),24.1472,76.1603,26-06-2024 12:00,3.59,27.03,-8.02,959.74,-11.9,-26.9
CGWKOL0166,Madhya Pradesh,Agarmalwa,Susner,Susner,Soyat(Deep),24.1472,76.1603,01-08-2024 06:00,3.63,26.99,-5.693,961.409,-11.9,-26.9
CGWKOL0166,Madhya Pradesh,Agarmalwa,Susner,Susner,Soyat(Deep),24.1472,76.1603,01-08-2024 12:00,3.63,27.07,-5.709,963.619,-11.9,-26.9
CGWKOL0166,Madhya Pradesh,Agarmalwa,Susner,Susner,Soyat(Deep),24.1472,76.1603,01-08-2024 18:00,3.63,27.03,-5.696,960.655,-11.9,-26.9
CGWKOL0166,Madhya Pradesh,Agarmalwa,Susner,Susner,Soyat(Deep),24.1472,76.1603,02-08-2024 00:00,3.63,27.03,-5.702,961.988,-11.9,-26.9
CGWKOL0166,Madhya Pradesh,Agarmalwa,Susner,Susner,Soyat(Deep),24.1472,76.1603,02-08-2024 06:00,3.63,27.05,-5.694,960.218,-11.9,-26.9
CGWKOL0166,Madhya Pradesh,Agarmalwa,Susner,Susner,Soyat(Deep),24.1472,76.1603,02-08-2024 12:00,3.63,27.03,-5.696,961.036,-11.9,-26.9
CGWKOL0166,Madhya Pradesh,Agarmalwa,Susner,Susner,Soyat(Deep),24.1472,76.1603,02-08-2024 18:00,3.63,27.03,-5.687,959.823,-11.9,-26.9
CGWKOL0166,Madhya Pradesh,Agarmalwa,Susner,Susner,Soyat(Deep),24.1472,76.1603,03-08-2024 00:00,3.63,27.01,-5.696,961.948,-11.9,-26.9
CGWKOL0166,Madhya Pradesh,Agarmalwa,Susner,Susner,Soyat(Deep),24.1472,76.1603,03-08-2024 06:00,3.63,26.99,-5.68,961.039,-11.9,-26.9
CGWKOL0166,Madhya Pradesh,Agarmalwa,Susner,Susner,Soyat(Deep),24.1472,76.1603,03-08-2024 12:00,3.63,27.03,-5.683,962.67,-11.9,-26.9
CGWKOL0166,Madhya Pradesh,Agarmalwa,Susner,Susner,Soyat(Deep),24.1472,76.1603,03-08-2024 18:00,3.63,27.05,-5.669,960.568,-11.9,-26.9
CGWKOL0166,Madhya Pradesh,Agarmalwa,Susner,Susner,Soyat(Deep),24.1472,76.1603,04-08-2024 00:00,3.63,27.01,-5.685,963.11,-11.9,-26.9
CGWKOL0166,Madhya Pradesh,Agarmalwa,Susner,Susner,Soyat(Deep),24.1472,76.1603,04-08-2024 06:00,3.63,26.97,-5.668,961.196,-11.9,-26.9
CGWKOL0166,Madhya Pradesh,Agarmalwa,Susner,Susner,Soyat(Deep),24.1472,76.1603,04-08-2024 12:00,3.63,27.01,-5.53,962.517,-11.9,-26.9
CGWKOL0166,Madhya Pradesh,Agarmalwa,Susner,Susner,Soyat(Deep),24.1472,76.1603,04-08-2024 18:00,3.63,26.88,-4.493,960.008,-11.9,-26.9
CGWKOL0166,Madhya Pradesh,Agarmalwa,Susner,Susner,Soyat(Deep),24.1472,76.1603,05-08-2024 00:00,3.63,26.94,-4.469,962.085,-11.9,-26.9
CGWKOL0166,Madhya Pradesh,Agarmalwa,Susner,Susner,Soyat(Deep),24.1472,76.1603,05-08-2024 06:00,3.63,26.94,-4.509,961.589,-11.9,-26.9
CGWKOL0166,Madhya Pradesh,Agarmalwa,Susner,Susner,Soyat(Deep),24.1472,76.1603,05-08-2024 12:00,3.63,27.03,-4.486,964.387,-11.9,-26.9
CGWKOL0166,Madhya Pradesh,Agarmalwa,Susner,Susner,Soyat(Deep),24.1472,76.1603,05-08-2024 18:00,3.63,27.05,-4.438,961.984,-11.9,-26.9
CGWKOL0166,Madhya Pradesh,Agarmalwa,Susner,Susner,Soyat(Deep),24.1472,76.1603,06-08-2024 00:00,3.63,26.99,-4.445,965.2,-11.9,-26.9
CGWKOL0166,Madhya Pradesh,Agarmalwa,Susner,Susner,Soyat(Deep),24.1472,76.1603,06-08-2024 06:00,3.63,26.97,-4.42,963.607,-11.9,-26.9
CGWKOL0166,Madhya Pradesh,Agarmalwa,Susner,Susner,Soyat(Deep),24.1472,76.1603,06-08-2024 12:00,3.63,26.99,-4.413,964.847,-11.9,-26.9
CGWKOL0166,Madhya Pradesh,Agarmalwa,Susner,Susner,Soyat(Deep),24.1472,76.1603,06-08-2024 18:00,3.63,26.97,-4.397,962.08,-11.9,-26.9
CGWKOL0166,Madhya Pradesh,Agarmalwa,Susner,Susner,Soyat(Deep),24.1472,76.1603,07-08-2024 00:00,3.63,26.99,-4.402,964.407,-11.9,-26.9
CGWKOL0166,Madhya Pradesh,Agarmalwa,Susner,Susner,Soyat(Deep),24.1472,76.1603,07-08-2024 06:00,3.63,26.99,-4.387,963.65,-11.9,-26.9
CGWKOL0166,Madhya Pradesh,Agarmalwa,Susner,Susner,Soyat(Deep),24.1472,76.1603,07-08-2024 12:00,3.63,26.99,-4.395,964.99,-11.9,-26.9
CGWKOL0166,Madhya Pradesh,Agarmalwa,Susner,Susner,Soyat(Deep),24.1472,76.1603,25-08-2024 06:00,3.69,27.05,-4.606,959.945,-11.9,-26.9
CGWKOL0166,Madhya Pradesh,Agarmalwa,Susner,Susner,Soyat(Deep),24.1472,76.1603,25-08-2024 12:00,3.69,27.05,-4.601,959.179,-11.9,-26.9
CGWKOL0166,Madhya Pradesh,Agarmalwa,Susner,Susner,Soyat(Deep),24.1472,76.1603,25-08-2024 18:00,3.69,27.1,-4.596,957.397,-11.9,-26.9
CGWKOL0166,Madhya Pradesh,Agarmalwa,Susner,Susner,Soyat(Deep),24.1472,76.1603,26-08-2024 00:00,3.69,27.1,-4.61,959.117,-11.9,-26.9
CGWKOL0166,Madhya Pradesh,Agarmalwa,Susner,Susner,Soyat(Deep),24.1472,76.1603,26-08-2024 06:00,3.69,27.05,-4.608,959.157,-11.9,-26.9
CGWKOL0166,Madhya Pradesh,Agarmalwa,Susner,Susner,Soyat(Deep),24.1472,76.1603,26-08-2024 12:00,3.69,27.07,-4.625,961.129,-11.9,-26.9
CGWKOL0166,Madhya Pradesh,Agarmalwa,Susner,Susner,Soyat(Deep),24.1472,76.1603,26-08-2024 18:00,3.69,27.05,-4.615,959.593,-11.9,-26.9
CGWKOL0166,Madhya Pradesh,Agarmalwa,Susner,Susner,Soyat(Deep),24.1472,76.1603,27-08-2024 00:00,3.69,27.05,-4.635,962.524,-11.9,-26.9
CGWKOL0166,Madhya Pradesh,Agarmalwa,Susner,Susner,Soyat(Deep),24.1472,76.1603,27-08-2024 06:00,3.69,27.1,-4.635,963.102,-11.9,-26.9
CGWKOL0166,Madhya Pradesh,Agarmalwa,Susner,Susner,Soyat(Deep),24.1472,76.1603,27-08-2024 12:00,3.69,27.1,-4.645,964.791,-11.9,-26.9
CGWKOL0166,Madhya Pradesh,Agarmalwa,Susner,Susner,Soyat(Deep),24.1472,76.1603,27-08-2024 18:00,3.69,27.1,-4.64,963.365,-11.9,-26.9
CGWKOL0166,Madhya Pradesh,Agarmalwa,Susner,Susner,Soyat(Deep),24.1472,76.1603,28-08-2024 00:00,3.69,27.07,-4.659,966.14,-11.9,-26.9
CGWKOL0166,Madhya Pradesh,Agarmalwa,Susner,Susner,Soyat(Deep),24.1472,76.1603,28-08-2024 06:00,3.69,27.05,-4.646,965.521,-11.9,-26.9
CGWKOL0166,Madhya Pradesh,Agarmalwa,Susner,Susner,Soyat(Deep),24.1472,76.1603,28-08-2024 12:00,3.69,27.1,-4.651,966.013,-11.9,-26.9
CGWKOL0166,Madhya Pradesh,Agarmalwa,Susner,Susner,Soyat(Deep),24.1472,76.1603,28-08-2024 18:00,3.69,27.16,-4.96,962.885,-11.9,-26.9
CGWKOL0166,Madhya Pradesh,Agarmalwa,Susner,Susner,Soyat(Deep),24.1472,76.1603,29-08-2024 00:00,3.69,27.07,-4.795,965.475,-11.9,-26.9
CGWKOL0166,Madhya Pradesh,Agarmalwa,Susner,Susner,Soyat(Deep),24.1472,76.1603,29-08-2024 06:00,3.69,27.03,-4.729,964.13,-11.9,-26.9
CGWKOL0166,Madhya Pradesh,Agarmalwa,Susner,Susner,Soyat(Deep),24.1472,76.1603,29-08-2024 12:00,3.69,27.12,-4.72,966.405,-11.9,-26.9
CGWKOL0166,Madhya Pradesh,Agarmalwa,Susner,Susner,Soyat(Deep),24.1472,76.1603,29-08-2024 18:00,3.69,27.1,-4.757,963.305,-11.9,-26.9
CGWKOL0166,Madhya Pradesh,Agarmalwa,Susner,Susner,Soyat(Deep),24.1472,76.1603,30-08-2024 00:00,3.69,27.14,-4.727,966.455,-11.9,-26.9
CGWKOL0166,Madhya Pradesh,Agarmalwa,Susner,Susner,Soyat(Deep),24.1472,76.1603,30-08-2024 06:00,3.53,27.03,-4.704,966.051,-11.9,-26.9
CGWKOL0166,Madhya Pradesh,Agarmalwa,Susner,Susner,Soyat(Deep),24.1472,76.1603,30-08-2024 12:00,3.53,27.07,-4.755,968.259,-11.9,-26.9
CGWKOL0166,Madhya Pradesh,Agarmalwa,Susner,Susner,Soyat(Deep),24.1472,76.1603,30-08-2024 18:00,3.53,27.14,-4.794,965.657,-11.9,-26.9
CGWKOL0166,Madhya Pradesh,Agarmalwa,Susner,Susner,Soyat(Deep),24.1472,76.1603,31-08-2024 00:00,3.53,27.03,-4.742,968.237,-11.9,-26.9
CGWKOL0166,Madhya Pradesh,Agarmalwa,Susner,Susner,Soyat(Deep),24.1472,76.1603,18-09-2024 06:00,3.53,27.07,-4.332,965.548,-11.9,-26.9
CGWKOL0166,Madhya Pradesh,Agarmalwa,Susner,Susner,Soyat(Deep),24.1472,76.1603,18-09-2024 12:00,3.53,27.1,-4.328,965.77,-11.9,-26.9
CGWKOL0166,Madhya Pradesh,Agarmalwa,Susner,Susner,Soyat(Deep),24.1472,76.1603,18-09-2024 18:00,3.53,27.07,-4.33,964.071,-11.9,-26.9
CGWKOL0166,Madhya Pradesh,Agarmalwa,Susner,Susner,Soyat(Deep),24.1472,76.1603,19-09-2024 00:00,3.53,27.1,-4.329,965.862,-11.9,-26.9
CGWKOL0166,Madhya Pradesh,Agarmalwa,Susner,Susner,Soyat(Deep),24.1472,76.1603,19-09-2024 06:00,3.59,27.14,-4.323,965.91,-11.9,-26.9
CGWKOL0166,Madhya Pradesh,Agarmalwa,Susner,Susner,Soyat(Deep),24.1472,76.1603,19-09-2024 12:00,3.59,27.14,-4.317,966.904,-11.9,-26.9
CGWKOL0166,Madhya Pradesh,Agarmalwa,Susner,Susner,Soyat(Deep),24.1472,76.1603,19-09-2024 18:00,3.59,27.12,-4.309,964.939,-11.9,-26.9
CGWKOL0166,Madhya Pradesh,Agarmalwa,Susner,Susner,Soyat(Deep),24.1472,76.1603,20-09-2024 00:00,3.59,27.12,-4.312,966.42,-11.9,-26.9
CGWKOL0166,Madhya Pradesh,Agarmalwa,Susner,Susner,Soyat(Deep),24.1472,76.1603,20-09-2024 06:00,3.59,27.07,-4.308,966.384,-11.9,-26.9
CGWKOL0166,Madhya Pradesh,Agarmalwa,Susner,Susner,Soyat(Deep),24.1472,76.1603,20-09-2024 12:00,3.59,27.05,-4.315,967.995,-11.9,-26.9
CGWKOL0166,Madhya Pradesh,Agarmalwa,Susner,Susner,Soyat(Deep),24.1472,76.1603,20-09-2024 18:00,3.59,27.12,-4.309,965.217,-11.9,-26.9
CGWKOL0166,Madhya Pradesh,Agarmalwa,Susner,Susner,Soyat(Deep),24.1472,76.1603,21-09-2024 00:00,3.59,27.1,-4.314,967.542,-11.9,-26.9
CGWKOL0166,Madhya Pradesh,Agarmalwa,Susner,Susner,Soyat(Deep),24.1472,76.1603,21-09-2024 06:00,3.59,27.1,-4.308,967.935,-11.9,-26.9
CGWKOL0166,Madhya Pradesh,Agarmalwa,Susner,Susner,Soyat(Deep),24.1472,76.1603,21-09-2024 12:00,3.59,27.12,-4.318,969.246,-11.9,-26.9
CGWKOL0166,Madhya Pradesh,Agarmalwa,Susner,Susner,Soyat(Deep),24.1472,76.1603,21-09-2024 18:00,3.59,27.1,-4.312,966.113,-11.9,-26.9
CGWKOL0166,Madhya Pradesh,Agarmalwa,Susner,Susner,Soyat(Deep),24.1472,76.1603,22-09-2024 00:00,3.59,27.05,-4.322,968.708,-11.9,-26.9
CGWKOL0166,Madhya Pradesh,Agarmalwa,Susner,Susner,Soyat(Deep),24.1472,76.1603,22-09-2024 06:00,3.59,27.1,-4.306,968.013,-11.9,-26.9
CGWKOL0166,Madhya Pradesh,Agarmalwa,Susner,Susner,Soyat(Deep),24.1472,76.1603,22-09-2024 12:00,3.59,27.14,-4.305,968.354,-11.9,-26.9
CGWKOL0166,Madhya Pradesh,Agarmalwa,Susner,Susner,Soyat(Deep),24.1472,76.1603,22-09-2024 18:00,3.59,27.12,-4.3,965.265,-11.9,-26.9
CGWKOL0166,Madhya Pradesh,Agarmalwa,Susner,Susner,Soyat(Deep),24.1472,76.1603,23-09-2024 00:00,3.59,27.14,-4.311,967.276,-11.9,-26.9
CGWKOL0166,Madhya Pradesh,Agarmalwa,Susner,Susner,Soyat(Deep),24.1472,76.1603,23-09-2024 06:00,3.59,27.12,-4.31,967.529,-11.9,-26.9
CGWKOL0166,Madhya Pradesh,Agarmalwa,Susner,Susner,Soyat(Deep),24.1472,76.1603,23-09-2024 12:00,3.59,27.07,-4.331,968.337,-11.9,-26.9
CGWKOL0166,Madhya Pradesh,Agarmalwa,Susner,Susner,Soyat(Deep),24.1472,76.1603,23-09-2024 18:00,3.59,27.12,-4.404,964.654,-11.9,-26.9
CGWKOL0166,Madhya Pradesh,Agarmalwa,Susner,Susner,Soyat(Deep),24.1472,76.1603,24-09-2024 00:00,3.59,27.03,-4.403,966.486,-11.9,-26.9
CGWKOL0166,Madhya Pradesh,Agarmalwa,Susner,Susner,Soyat(Deep),24.1472,76.1603,24-09-2024 06:00,3.59,27.07,-4.376,966.113,-11.9,-26.9
CGWKOL0166,Madhya Pradesh,Agarmalwa,Susner,Susner,Soyat(Deep),24.1472,76.1603,24-09-2024 12:00,3.59,27.1,-4.379,966.648,-11.9,-26.9
CGWKOL0166,Madhya Pradesh,Agarmalwa,Susner,Susner,Soyat(Deep),24.1472,76.1603,24-09-2024 18:00,3.59,27.1,-4.466,963.153,-11.9,-26.9
CGWKOL0166,Madhya Pradesh,Agarmalwa,Susner,Susner,Soyat(Deep),24.1472,76.1603,25-09-2024 00:00,3.59,27.1,-4.462,964.864,-11.9,-26.9
CGWKOL0166,Madhya Pradesh,Agarmalwa,Susner,Susner,Soyat(Deep),24.1472,76.1603,25-09-2024 06:00,3.59,27.1,-4.442,964.888,-11.9,-26.9
CGWKOL0166,Madhya Pradesh,Agarmalwa,Susner,Susner,Soyat(Deep),24.1472,76.1603,25-09-2024 12:00,3.59,27.07,-4.439,965.828,-11.9,-26.9
CGWKOL0166,Madhya Pradesh,Agarmalwa,Susner,Susner,Soyat(Deep),24.1472,76.1603,25-09-2024 18:00,3.59,27.1,-4.545,962.925,-11.9,-26.9
CGWKOL0166,Madhya Pradesh,Agarmalwa,Susner,Susner,Soyat(Deep),24.1472,76.1603,26-09-2024 00:00,3.59,27.05,-4.495,964.651,-11.9,-26.9
